Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors,asn,asn_org,country,region,city
State Bank of India (SBI),onlinesbi.sbi,104.21.62.31,29,1,False,4,0,2,0,0,0,0,0,0,0,21,0,False,0,0,0.0,0,False,False,0,False,False,False,3.594465636961452,3.594465636961452,1,1,50,Google Trust Services,http://onlinethdesignal.shop,"JOIN THE ICE ARENA TOURNAMENTS COMPETITIVE GAMEPLAY ity is now ove 1: And we're just getting started:. GAME MODES ~R TOURNAMENT MODE COMPETITIVE FISHING CHALLENGE Ilenges Master pI frozen lakes. ? precision, Sp Backend: Nodejs; WebSocket Rez t Canvas API; Ani rMt_ 500K B53 SKILL TRAINING GROUNDS nts: Track your 1SMGErs 50KSons 120MS RAPID FIRE TOURNAMENTS 8OOK BISKEs G0m ADVANCED FEATURES ACHIEVEMENT SYSTEM SEASONAL EVENTS 8 STREAK SYSTEM TEAM BATTLES GLOBAL IMPACT 2M+ 5OOK 150M 195 HOW TO PLAY PRESS START CAST YOUR LINE STOP & SCORE PRO TIP: 'YOUR TIMINC consistently: GLOBAL LEADERBOARD ; worldwide 24.850 PTS 22.540 PTS 17,840 PTS ""15,780 PTS PLAY NOW WHY FROSTBITE ina challena 2 8 SKILL-BASED GLOBAL RECORDS ACHIEVEMENTS & COMPETITION REWARDS DO YOU HAVE QUESTIONS OR SUGGESTIONS? ~YOUR NAME +91 88 2244 9966 IMPORTANT NOTICE FROSTBITF our ice fis}",3719.776793266342,"[[249, 250, 249], [82, 66, 18], [79, 135, 235]]",-1.0,fa6ae485151451bf,-1,True,"data:image/svg+xml,<svg xmlns=%22http://www.w3.org/2000/svg%22 viewBox=%220 0 100 100%22><text y=%22.9em%22 font-size=%2290%22>%F0%9F%8E%A3</text></svg>",-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),yonobusiness.sbi,185.230.63.107,26,2,False,5,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4613201402110083,3.4613201402110083,1,1,65,Let's Encrypt,http://ownabusiness.co.uk,WiXcom Templates Wixcom Looks like this domain isn't connected to a website Is this your domain? Connect it to your Wix website in just a few easy steps: Go to Wixcom Subscriptions Domains Click Use a Domain You Already Own 3 Follow the steps to connect your domain to your website Need more help? Please contact our Support Team yet,1457.7147039120996,"[[251, 251, 252], [52, 63, 79], [195, 162, 134]]",-1.0,c9a4b64ba396ab85,-1,True,https://www.wix.com/favicon.ico,"(32, 32)",bb20c4d93b24c6db,"[[254, 254, 254], [3, 3, 3], [118, 118, 118]]",58182.0,Wix.com Ltd.,US,Virginia,Ashburn
Bank of Baroda (BoB),bankofbaroda.in,,20,1,False,5,1,2,0,0,0,0,0,0,0,12,1,False,0,0,0.0,0,False,False,0,False,False,False,3.0849625007211565,3.0849625007211565,0,0,-1,,http://bank-boa.org,Failed tocapture: bank-bcaorg,121.42588324652776,"[[254, 254, 254], [40, 40, 40], [138, 138, 138]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,192.0.78.25,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3927474104487847,3.3927474104487847,1,1,59,Let's Encrypt,https://onlineras.com,Abright idea; coming soon Build a website: Sell something: Blog: And so much more: Log in Start website,373.93018229166665,"[[56, 88, 233], [248, 249, 254], [152, 168, 243]]",-1.0,c9543b56c9c42e1f,-1,True,https://s0.wp.com/i/favicon.ico?m=1713425267i,"(32, 32)",91341ecb6994363f,"[[1, 2, 10], [64, 94, 232], [206, 214, 249]]",2635.0,AUTOMATTIC,US,California,San Francisco
Airtel,airtel.in,104.21.51.108,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.180832987205441,3.180832987205441,1,1,56,Google Trust Services,http://aireslius.biz,Failed tocapture aireslius biz,125.14368489583332,"[[254, 254, 254], [36, 36, 36], [124, 124, 124]]",-1.0,83070707070f1fff,-1,False,,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,15.197.148.33,24,1,False,5,1,2,0,0,0,0,0,0,0,16,1,False,0,0,0.0,0,False,False,0,False,False,False,3.1556390622295662,3.1556390622295662,1,1,105,"GoDaddy.com, Inc.",https://online-tires.net,,0.0,"[[29, 42, 51], [29, 42, 51], [29, 42, 51]]",-1.0,8000000000000000,-1,False,,-1,,[],16509.0,AMAZON-02,US,,
Indian Oil Corporation Limited (IOCL),iocl.com,76.223.54.146,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,1,1,115,"GoDaddy.com, Inc.",https://ironclad.one,GoDaddy Excellent 4.6 out of 5 Trustpilot The domain name ironclad.one is for salel 2 Safe & secure transactions Fast & easy transfers Hassle free payments The simple; and safe way to domain names No matter what kind of domain you want to buy or lease we make the transfer simple and safe_ Here's how it works GoDaddy Copyright @ 2026 GoDaddy Operating Company; LLC. AIl Rights Reserved_ Do not share my personal information Prvacy_Seling: buy,1093.490766395615,"[[254, 254, 254], [0, 17, 44], [94, 142, 144]]",-1.0,d55160606aaabe9f,-1,False,,-1,,[],16509.0,AMAZON-02,US,,
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,3.33.130.190,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.921928094887362,2.921928094887362,1,1,103,"GoDaddy.com, Inc.",https://icrotec.be,,0.0,"[[29, 42, 51], [29, 42, 51], [29, 42, 51]]",-1.0,8000000000000000,-1,True,"data:,",-1,,[],16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,85.13.145.51,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.349692968957871,3.349692968957871,0,0,-1,,http://onlinebusinessaufbauen.net,In Kirze erwartet Sie hier eine neue Internetprasenz: A new website Will be coming soon: hosted by ALl-InKLcom Alles einfach Internet,409.66647145899367,"[[235, 235, 235], [130, 79, 81], [249, 249, 249]]",-1.0,b39ccce3319832c7,-1,True,http://onlinebusinessaufbauen.net/favicon.ico,-1,,[],34788.0,Neue Medien Muennich GmbH,DE,,
HDFC Bank,hdfc.com,27.124.125.171,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.506890595608519,3.506890595608519,0,0,-1,,http://hardface.online,Failed tocapture: hardlaceonline,139.11270616319445,"[[254, 254, 254], [126, 126, 126], [37, 37, 37]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],38719.0,Dreamscape Networks Limited,AU,,
State Bank of India (SBI),yonobusiness.sbi,217.160.0.105,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,2.75,2.75,0,0,-1,,http://yono.bzh,Failed tocapture: yonabzh,107.98811414930556,"[[254, 254, 254], [30, 30, 30], [110, 110, 110]]",-1.0,83070707070f1fff,-1,False,,-1,,[],8560.0,IONOS SE,DE,,
State Bank of India (SBI),sbi.co.in,104.21.24.238,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.121928094887362,3.121928094887362,1,1,55,Google Trust Services,https://sepbii.com,Web server is down Error code 521 Visit cloudflare com for more information: 2026-02-04 10.52.02 UTC You Newark sepbii.com Browser Cloudflare Host Working Working Error What happened? What can do? The web server is not returning connection; As result; the If you are visitor of this website: web page is not displaying: Please try in a few minutes_ If you are the owner of this website: Contact your hosting provider letting them know your web server is not responding: Additional troubleshooting information: Cloudflare Ray D: 9c899dclaffzzbf4 Your P: Click to reveal Performance & security by Cloudflare again,282.78817632128533,"[[233, 234, 233], [254, 254, 254], [144, 142, 131]]",-1.0,ae1bb494116b3f43,-1,True,https://sepbii.com/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
Airtel,airtel.in,192.64.119.240,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.94770277922009,2.94770277922009,0,0,-1,,http://aire.zone,Failed tocapture aile zone,107.63782986111111,"[[254, 254, 254], [30, 30, 30], [127, 127, 127]]",-1.0,83070707070f1fff,-1,False,,-1,,[],22612.0,NAMECHEAP-NET,US,,
State Bank of India (SBI),onlinesbi.sbi,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.337175341123077,3.337175341123077,0,0,-1,,http://onlineviewdoc.com,Failed tocapture onlinevlewdoccom,147.4051974826389,"[[254, 254, 254], [152, 152, 152], [38, 38, 38]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
Bank of Baroda (BoB),bankofbaroda.in,,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.431623565847431,3.431623565847431,0,0,-1,,http://bankofamericacn.com,Failed tocaptule: cankolmercacncm,163.6704665798611,"[[254, 254, 254], [155, 155, 155], [40, 40, 40]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,88.223.87.6,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.572469458770136,3.572469458770136,1,1,57,Let's Encrypt,http://onlinewebsoft.com,Failed tocapture: onlineweboitcom,148.21618272569444,"[[254, 254, 254], [37, 37, 37], [141, 141, 141]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],47583.0,Hostinger International Limited,US,Massachusetts,Boston
Airtel,airtel.in,216.198.79.1,21,1,False,5,1,2,0,0,0,0,0,0,0,13,1,False,0,0,0.0,0,False,False,0,False,False,False,3.546593564294939,3.546593564294939,1,1,58,Let's Encrypt,http://aird-tech.com,Failed tocapture aild-techcom,126.42870876736112,"[[254, 254, 254], [40, 40, 40], [149, 149, 149]]",-1.0,87070707070f1f7f,-1,True,http://aird-tech.com/favicon.ico,"(32, 32)",c54806a617376b3f,"[[251, 86, 44], [166, 102, 227], [4, 1, 1]]",16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,147.79.79.139,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2927701939369904,3.2927701939369904,1,1,57,Let's Encrypt,http://onlinebeans.store,Failed tocapture onlinebeansstore,148.6166015625,"[[254, 254, 254], [152, 152, 152], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,True,http://onlinebeans.store/favicon.ico,-1,,[],47583.0,Hostinger International Limited,US,Massachusetts,Boston
State Bank of India (SBI),onlinesbi.sbi,65.181.113.15,26,1,False,4,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.239097917988786,3.239097917988786,1,1,58,Let's Encrypt,https://onlineslotsuk.site,"Best Online Casinos Fast Payouts Fair Bonuses Top Games TOP ONLINE CASINO tttttt*t** VeloBet VeloBet Get up to_ ~From 67 591 Reviews Plav Now 330% BONUS 300 FREE SPINSI VeloBet brings casinolsportsbook action With 3,000+ slots_ dealer tables 100% welcome bonus. Curacao licensed with fast payouts and mobile play_safe 4444*4***r Cosmobet Czsmobet Cosmic Welcome Package Get up ~From 51 732 Reviews 'Play Now 400% Bonus '1000 FREE SPINS! cosmobr mixes premium sportsbook and 7.000 casino qames casino welcome bonuses re Davments 'suppor desktor and mobile. Rolletto 3********r UD to= Rolletto ~From 46 539 Reviews Play Now 500 EICIS +200 FREE SPINS! with Dailv Prizes Rolletto delivers 3,000+ _ games plus sports '€500 and 'rewards crypto and fiat payments ~secure interface clock live chat support BloodySlots Xttttttr LBLOODV SLOTS Get up to_ ~From 45 395 Peviews V Plav Now 600% Welcome Bonus 450 FS Bloodv hell 600% Bonus Free Spins Super Crvpto Card Friendlv 'Deposit Youl **4******0 Spindog SPINDOG Get up t0_ ~From 44 120 Revie V Plav Nowt E900 BONUS 150 Free Spins Spindog Casino brings fun vibes with its quirky British granny mascot, great mobile support, and generous promotions __ BullSpins *4*******r BULLCOSPINS Get UD to= ~From 42 601 Review: V Play Now 5500 Welcome Bonus 350 FS and live zero wa and flawless mobile play no strings attached BubblesBet 444*4****r BubBleS @Hz Get up t0 ~From 42 083 Peviews Plav Now 400% Welcome Bonus 1OOFS BubblesBet Casino offers aames uD to welcome bonus fast crvpto pavoutsand 2 support Mad Casino 444*4****x Get up t0_ ~From 41 828 Reviews Play Now CASINO 777% Welcome Bonus to €7500 aenne promos 200. Vip cashback Kingdom Casino Xttttttr KiNGDoM Get up to_ ~From 472 Peviews V Plav Now 600% Welcome Bonus up to 10OOO€ Get wagering 'pack sports,and live games_ Online Casinos: What You Need to Know You're here find sites that Dav duicklv run smooth mobile_and actuallv mak ~Dromos worth claimino This quide breaks down what matters SO VOU can Dick & favourite a couple of minutes The Rise of New Online Casinos Over last few vear casinos have leveled ~fast biaae obbies shamel mobile desian. and speedier cashiers Ne brands Dush harder ~Dromos and features: established names lean on consistency and support The upside for you: more choice and better value Advantages of Playing at Rated Casinos More games to try thousands of slots stacked live-dealer lobbies and plenty of niche titles Higher limits where it counts tables and withdrawals scale if you play bigger Generous elcome bundles reloads drops and VIP perks Quality-of-life features auto-play; quick slick search favourites and personal lobbies Modern pavments cards_wallets_bank transfer,and (at some sites) crypto for faster movement Features Players Love Diverse game libraries from major studios plus fresh indie providers loyalty tracks with tiered rewards higher limits faster cash-outs Fast withdrawals unt is ~wallets tvpicallv the duickest 2417 support via chat and email that actually 'solves things_ Mobile-first desian live tables and shows stav stable vour Dhone_ Popular Game Selection Slots Classics new releases feature buys and progressives Table Games Blackiack roulette baccarat casino with multiple rule sets and limits Live Dealer Real-dealer blackiacklroulette/baccarat side-bet variants, and game-show titles with hosts Specials & Instant Games Crash plinko keno,scratchers_virtual sports asona limited-time modes Payment Methods (Quick Guide) Cards: Simple and familiar; solid for deposits steadv for withdrawals Ewallets: ast inlout and easy to track Bank transfer: Good for larder ounts exdect a bit MOr processina time Prepaid vouchers: Handy for budgeting Crvpto Iwhere offeredl: Quick settlement and flexible limits What to check: minimumlmaximum amounts typical payout time by method, and whether withdrawals follow the same route YOu used deposit Bonuses Promotions: What to Expect Welcome packades match offers blus sdins (often across several deposits) . depositllow-wager deals but easy Reloads Aweeklv drops Teaular plav Cashback simple percentaqe back programs 'eamn rates tailored promos faster pavouts Read fast faster_ agering while bonus game weighting expiry window,and any max-win If you prefer no fuss reloads cashback over bia headline bundles Quick Comparison of Casino Types Aspect Established Brands New Brands Crypto-Friendly Brands Track record Long history,predictable Aggressive promos fresh UX Very fast payments Promos Consistent Biaqer welcomesfrequent drops VIP_heavy cashback Game mix Broad mainstream Broad niche studios Broad instant aames Payouts Reliable after setup Can be extremely fast Often the fastest How to Choose the Right Casino (60-Second Checklist) Cashier page: tvpical withdrawal time dailvlweekli Promo page: wagering; max bet; expiry clearly shown Games must-plav providers and table limits 'there Mobile test: load 3 table and slot; check speed and stability Live chat pina_ simdl auestion ~note response and tone What's Next in Online Casinos Expect smarter Dersonal lobbies richer live-show formats faster banking rails and lovaltv svstems that feel mOre Imemberships than Dunch cards 2025 All riahts reserved Top-i Top poker ~Note",4207.462701330533,"[[11, 12, 12], [42, 92, 86], [210, 204, 159]]",-1.0,c11fd9c0c9d95bc8,-1,True,https://onlineslotsuk.site/img/favicon.jpg,"(32, 32)",983c2576d6d918c7,"[[11, 9, 6], [211, 176, 90], [107, 88, 45]]",209341.0,WHG Hosting Services Ltd,DE,Hesse,Frankfurt am Main
Bank of Baroda (BoB),bankofbaroda.in,172.67.158.129,30,1,False,5,1,2,0,0,0,0,0,0,0,22,1,False,0,0,0.0,0,False,False,0,False,False,False,3.663532754804255,3.663532754804255,1,1,56,Google Trust Services,http://bankonbetcasino-de.com,Failed tocapture: bankonbetcasino-decom,174.29634331597222,"[[254, 254, 254], [130, 130, 130], [40, 40, 40]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),sbilife.co.in,217.26.52.126,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,1,1,60,Let's Encrypt,https://swimlife.ch,Index of / Name Last modified Size Description 429d864d-9274479b-a 22025-12-12 18.48 344K,591.7054826388888,"[[254, 254, 254], [129, 122, 208], [1, 15, 15]]",-1.0,8c0c0c0cf3f3f3e3,-1,True,https://swimlife.ch/favicon.ico,-1,,[],29097.0,Hostpoint AG,CH,,
State Bank of India (SBI),onlinesbi.sbi,127.0.0.127,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.546439344671016,3.546439344671016,0,0,-1,,http://onlinegamesnow.world,Failed tocapture onlinegamesnoiworld,169.61260633680556,"[[254, 254, 254], [140, 140, 140], [30, 30, 30]]",-1.0,8707070f0f0f1f1f,-1,False,,-1,,[],,,,,
ICICI Bank,icicicareers.com,66.29.153.151,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.056564762130954,3.056564762130954,1,1,293,Sectigo Limited,http://aicscareers.com,"PRIVACY poLic CONTACT DESPAMOL? merican Institute ol Consumer Studies ABOUT CAREERS REFERRALS TRAINING KIPING OCATIONS VIEW OPEN POSITIONS Farisa Pamela Sarrah You are who is Use your dynamic personality make difference The data collect is shared go-getter nation's largest ufacturers and looking for something new: goa positive impact products services YOU and the respondent use You have flexible schedule everv This includes wspape and madazin watch radic Lliste roducts vou buv rican Institute and would love to travel and Consumen Stud aatherina insume inions ove vears meet new people. personallv intervi people mor than 000 households across America each vear We ookino hiah-enerav candidates help aather this information Fiela Interviewers. Interested? VIFIM OPEN PoSITIONS ABOUT Alc$ We Are a National Leader in Public Opinion Research gather the opinions consumers our staff of over 100 Field Interviewers visit households throughout the continental U.S. conduct persona interviews our headquarters support staff of highly dedicated individuals works ensure tha those who are interviewed treated with the utmost respect and professionalism during their interview: MORE ABOUT US KEY BENEFITS It's More Than Just A Job: Travel Meet People Flexible Hours Earning Potential Visit different cities states Door doorwork unique Belance possible Create Paid travel expenses Experience culture Farn and rewarding Touch the lives your cchedmle ande Production incentives allow you travel rewards working people encounter determine the homts VOW want control what you earn Learn More Learn More eamn More Learn More What People Are Saying: 66 ""Jill was friendly: Great unication skills. Everyone the building liked her "" SLaurinda pleasant and engaging: I would not have done the interview otherwise:"" ""Lucas was very 'professional and personable_ He was his job. He seemed happy:"" Judy wonderful She kept my interest the interview % T liked Lisa $ approach was such a nice person and was not pushy at all She stated what she needed and [ was happy comply Idon t like solicitors; I usually turn them away; but she had such a nice wav about her: decided to it for and turns out she wasn't soliciting but giving monevl 'Tprobably wouldn t have done it if Sheree wasn t 80 nice Iknow she had a job to do and I wanted to help her: She was very personable, kind, and appreciative "" 'Treally enjoyed meeting Christine: She is = Hlovely person She wasn't pushy the door: Something about her was very calmning ' impressed "" Sisa Was very nice lady. She was easy tallk and by the time she left, were laughing!"" cYour company is well represented by J son He helped relieve my stress that Tm dealing with (my wife the hospital) ot of people who knock on your door a pain; but it was oleasure to talk to him He did oreat iob I feel privileged knocked on mv ""Marion was verv nice and personable We talked about different magazines I read and she reallv interested in what saying: There $ not on negative thing could sav' S[ Wa skeptical; but Larry laid out everything ery nicely: He couldn t have been nicer_ the interview with him was oleasaut exoenence ""The time flew Billie was very thorough and she couldn t have been nicer: EI normally wouldn't 'something like this; but Mackenzie was really great. I saw her going to all the houses the neighborhood_ working hard. She was : sweetheait and (representative for vour company ""Tracy was very courteous and professional She was helpful and very patient when explaining the process doing the survev: ""Annie was nicest person I ever met in mV life. Super easy to talk to and understand. Her presence lit Up mv dav ' ""Spending time with Kathy was just fabulous What neat personalityl She didn t pressure me; and did great job:"" Heather gets high marks for professionalism_ She was great Tlice dud patient Sharon comes visit uS if she i8 ever in the neighborhood She was professional and very nice fabulous person: seTt took than expected, but didn'tmind Terrone was really nice and you could feel his simicer Jmterest doing good job ""Chantell was nice,it made want to participate She explained everything to me and how to Fllcout te booklet "" SGloria very sweet and [ was %0 happy to hav someone a8 nice as her at my door: She wonder representativ for your company ""Miles is the most amazing Lperson He i8 vert good at what he does He i8 verv polite and funnv and not He made feel = ery comfortable ""Mary Lou was really nice: Ireally liked her and introduced her my neighbor to help her get another interview and they have become friendsl"" ""Consuela'$ upbeat personality kept my attention during interview She was very and_ professional "" Rick is great at this iob_ Very pleasant and efficient: I enjoyed his company"" ""Denise was polite, gracious and pleasant She made the interview nice Ido We do the Research: You make the Difference. Connect With 6 @ 'good 'gentle get in door: I was Doing good Very [ hope againl louger 'show push; ""polite",1568.5819564049075,"[[243, 143, 12], [98, 132, 144], [245, 243, 240]]",-1.0,a3b7f657170148cc,-1,True,https://aicscareers.com/wp-content/uploads/2018/02/cropped-favicons_aics-32x32.png,"(32, 32)",84d40d283fe9327f,"[[241, 144, 27], [8, 5, 1], [130, 78, 14]]",22612.0,NAMECHEAP-NET,US,,
Airtel,airtel.in,,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8553885422075336,2.8553885422075336,0,0,-1,,http://airtize.site,Failed tocapture airtize site,116.99352213541668,"[[254, 254, 254], [30, 30, 30], [139, 139, 139]]",-1.0,83070707070f1fff,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,135.181.8.243,24,1,False,5,1,2,0,0,0,0,0,0,0,16,1,False,0,0,0.0,0,False,False,0,False,False,False,3.452819531114783,3.452819531114783,0,0,-1,,http://online-expos.com,Failed tocapture: online-expecom,140.05218315972223,"[[254, 254, 254], [84, 84, 84], [202, 202, 202]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],24940.0,Hetzner Online GmbH,FI,Uusimaa,Helsinki
Punjab National Bank (PNB),netpnb.com,172.67.190.93,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.180832987205441,3.180832987205441,1,1,56,Google Trust Services,https://panteonb.info,"Panteon Strona Glowna Nas Ustugi Opinie Kontakt Bienestar personalizado con nutricion inteligente Osiagnij swoje cele zdrowotne dzieki spersonalizowanym planom zywienia i poradzie eksperta: Zarezerwuj Konsultacje Nasze Ustugi Konsultacje 1:1 Spersonalizowane Plany Coaching Zywieniowy Indywidualne porady licencjonowanym Plany zywienia dostosowane do Twoich Wsparcie motywacja na kazdym kroku; nutriologiem: potrzeb: Kalkulator BMI Waga (kg) Wpisz wage Wzrost (cm) Wpisz wzrost Oblicz BMI Opinie Klientow Swietne porady: Czuje sie zdecydowanie Profesjonalne podejscie realne wyniki"" ""Polecam wszystkim moim przyjaciotom:` lepiejl"" Marek J. Ewa S. Anna K Panteon Kontakt Polityki Spersonalizowana opieka zywieniowa dla zdrowszego Plac Solny 9, 50-061 Wroclaw; Poland Polityka Prywatnosci zycia: +48 71 238 94 70 Warunki Uslugi hello@panteon com Polityka Cookies Zastrzezenia Zdrowotne 2025 Panteon: Wszystkie prawa zastrzezone:",904.1182035149674,"[[248, 248, 248], [56, 56, 59], [161, 141, 158]]",-1.0,caca58b017b735a5,-1,True,https://panteonb.info/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,147.93.92.118,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.238901256602631,3.238901256602631,1,1,56,Let's Encrypt,https://onlinedruk.dk,HOSTINGER Coming Soon New WordPress website is being built and will be published soon,170.90489731168122,"[[243, 244, 254], [139, 130, 172], [40, 39, 44]]",-1.0,e666999999326666,-1,True,https://onlinedruk.dk/favicon.ico,-1,,[],47583.0,Hostinger International Limited,FR,Paris,Paris
