Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors
State Bank of India (SBI),onlinesbi.sbi,104.21.83.46,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.337175341123077,3.337175341123077,1,1,58,Google Trust Services,https://onlinelester.shop,"ONLINELESTER SHOP (51) 937165952 Request call ENVIO GRATIS A TODO EL PAIS OnlineLester Buscar_ Rastrear Pedido Carrito Inicio BIENVENIDOS OFERTAS EN TENDENCIA Nuevos Productos Ver todos Ahorrar Ahorrar 18 % Ahorrar 8883 Tira de luces LED Bm RGB NAD Resveratrol 1500 mg MINI AIRE ACONDICIONADO 3 multicolor con control _ de I00 capsulas: sl9o s/9g sl89 shog sl85 shog ENVIO @RATIS ENVIO @RATIS ENVIO @RATIS REALIZAR MI REALIZAR MI REALIZAR MI PEDIDO PEDIDO PEDIDO Preguntas Frecuentes aQue pasa luego de realizar pedido? JCuales son los metodos de pago? aTienen tienda fisica? Ver todo Compra Segura Envio Gratis Soporte profesional Garantia total Cancela cuando reclbas tu Envio contra entrega y Tenemos un equipo Contamos con garantia del producto seguro preparado para resolver tus producto hasta por 30 dias dudas TERMINOS Y POLiTICAS Terminos y Condiciones Politicas Privacidad Precios condiciones de pago exclusivos para compras en esta web oficial, que pueden variar con el tiempo de Ia oferta: En caso de que compre los mismos productos en otras tiendas; no nos hacemos responsables de ningun problema: 22* mi",952.4832460289331,"[[245, 245, 245], [109, 46, 246], [160, 188, 185]]",-1.0,b78d68b60fc73038,-1,True,https://perflay.com/assets/theme11/images/favicon.png,-1,,[]
State Bank of India (SBI),sbicard.com,162.255.119.72,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9219280948873623,2.9219280948873623,0,0,-1,,http://scar.codes,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,http://img.sedoparking.com/templates/logos/sedo_logo.png,-1,,[]
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,0,0,-1,,http://airwheel.vn,Failed tocapture airwheelvn,117.30981119791667,"[[254, 254, 254], [38, 38, 38], [134, 134, 134]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.76.12,23,1,False,5,1,2,0,0,0,0,0,0,0,15,1,False,0,0,0.0,0,False,False,0,False,False,False,3.456564762130953,3.456564762130953,0,0,-1,,http://online-osago.ru,SOPHOS Stopl This website is blocked The administrator of this network has restricted access to sites categorized as Gambling: If you think this is incorrect; you may suggest different category. Return to previous page Login to network About this request Protected by SOPHOS,476.53024652777776,"[[228, 148, 134], [249, 249, 249], [6, 125, 199]]",-1.0,be9e40c162be1c9d,-1,True,http://online-osago.ru/favicon.ico,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,45.131.215.86,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.189898095464288,3.189898095464288,0,0,-1,,http://xxmovscloud.com,Failed tocapture: xxmovscloudcom,142.73471354166668,"[[254, 254, 254], [143, 143, 143], [50, 50, 50]]",-1.0,870707070f0f1f3f,-1,True,http://xxmovscloud.com/favicon.ico,-1,,[]
Airtel,airtel.in,104.21.73.75,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5841837197791886,3.5841837197791886,1,1,63,Google Trust Services,https://airmaterialsexpo.com,"you have been blocked You are unable to access airmaterialsexpo.com Why have been blocked? What can do to resolve this? This website is using security service to protect itself from online You can email the site owner to let them know you were blocked attacks The action you just performed triggered the security Please include what you were doing when this page came up and the solution: There are several actions that could trigger this block Cloudflare Ray ID found at the bottom of this page: including submitting certain word or phrase, SQL command or malformed data; Cloudflare Ray ID: 9c81bbcfOalfce22 Your Click to reveal Performance & security by Cloudflare Sorry;",953.2838909812359,"[[250, 250, 250], [153, 153, 157], [167, 45, 46]]",-1.0,b7629d8cb2b6c849,-1,True,https://airmaterialsexpo.com/favicon.ico,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,3.33.130.190,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.725480556997868,2.725480556997868,0,0,-1,,https://goc10.com,,0.0,"[[29, 42, 51], [29, 42, 51], [29, 42, 51]]",-1.0,8000000000000000,-1,True,"data:,",-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.16.124,23,1,False,5,1,2,0,0,0,0,0,0,0,15,1,False,0,0,0.0,0,False,False,0,False,False,False,3.3735572622751846,3.3735572622751846,1,1,58,Google Trust Services,https://onlyfins-fi.com,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,https://onlyfins-fi.com/favicon.ico,-1,,[]
Airtel,airtel.in,3.71.139.153,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.321928094887362,3.321928094887362,0,0,-1,,http://airklt.com,404 page not found,71.75373611111111,"[[254, 254, 254], [140, 118, 101], [32, 60, 126]]",-1.0,87070f0f0f0f0f1f,-1,True,http://airklt.com/favicon.ico,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,2.75,2.75,0,0,-1,,http://mgocl.me,Failed tocapture: mgoclme,111.85858072916666,"[[254, 254, 254], [47, 47, 47], [130, 130, 130]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.572469458770136,3.572469458770136,1,1,109,"GoDaddy.com, Inc.",https://onlinematbaam.xyz,"GoDaddy Excellent 4.6 out of 5 Trustpilot The domain name Get this domain onlinematbaam.xyz Own it today for $899, or select ease to Own. is for salel Buy now USD 8899 USD $100 Lease t0 own Next 3 8 Free transaction support Secure payments Safe & secure transactions Fast & easy transfers Hassle free payments Local currency available in cart at checkout VISA The simple, and safe way to domain names Need help? Give us call. 480-651-9741 No matter what kind of domain you want to buy or lease we make the transfer simple safe Here's how it works GoDaddy Copyright @ 2026 GoDaddy Operating Company: LLC. All Rights Reserved Donot snare mny cersonal inforination Priwacy_Seting} enta buy and",10424.066916457503,"[[0, 17, 43], [251, 251, 251], [75, 92, 108]]",-1.0,95340acbcb9bb287,-1,False,,-1,,[]
State Bank of India (SBI),sbi.co.in,104.21.48.243,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.128085278891395,3.128085278891395,1,1,61,Google Trust Services,https://sacbia.digital,Web server is down Error code 521 Visit cloudflare.com for more information: 2026-02-03 11.54.29 UTC You Singapore sacbia digital Browser Cloudflare Host Working Working Error What happened? What can do? The web server is not returning connection; As result; the If you are visitor of this website: web page is not displaying: Please try in a few minutes_ If you are the owner of this website: Contact your hosting provider letting them know your web server is not responding: Additional troubleshooting information: Cloudflare Ray ID: 9c81bbda6c1b4Oe8 Your Click to reveal Performance & security by Cloudflare again,323.6222807988973,"[[233, 233, 233], [144, 141, 131], [254, 254, 254]]",-1.0,ae1bb494116b3f43,-1,True,https://sacbia.digital/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5068905956085183,3.5068905956085183,1,1,110,"GoDaddy.com, Inc.",https://onlinequbit.com,"GoDaddy Excellent 4.6 out of 5 Trustpilot The domain name Get this domain Own it today for 524,000,or select ease t0 Own onlinequbit.com or make an offer: is for salel now WD 3245000 USD62 6aJe Make an offer 3 Next Safe & secure transactions Fast & easy transfers Hassle free payments Free transaction support Secure payments Loca' currency available in cart at checkout The simple, and safe way to domain names No matter what kind of domain you want to buy or lease we make the transfer simple safe Here's how it works Need help? Give uS call. 480-651-9741 GoDaddy Copyright @ 2026 GoDaddy Operating Company: LLC. All Rights Reserved Donot snare mny cersonal inforination Priwacy_Seting} BuN buy and",10512.049048237492,"[[0, 17, 43], [252, 252, 252], [44, 64, 84]]",-1.0,95200acbdf9daac3,-1,False,,-1,,[]
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.725480556997868,2.725480556997868,0,0,-1,,http://irtoc.com,Failed tocapture: Irtoccom,105.34118272569444,"[[254, 254, 254], [106, 106, 106], [30, 30, 30]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),sbi.co.in,,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.321928094887362,3.321928094887362,0,0,-1,,http://skbgic.top,Failed tocapture: skbgictop,116.88341145833333,"[[254, 254, 254], [32, 32, 32], [117, 117, 117]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
Bank of Baroda (BoB),bobibanking.com,,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.1395722619867223,3.1395722619867223,0,0,-1,,http://bobiboating.com,Failed tocapture: bobibcatingcom,139.98743706597222,"[[254, 254, 254], [35, 35, 35], [141, 141, 141]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Bank of Baroda (BoB),bankofbaroda.in,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.6168746059562227,3.6168746059562227,0,0,-1,,http://bankofamericu.com,Failed tocaptule: cankolmericucm,155.18159722222222,"[[254, 254, 254], [137, 137, 137], [43, 43, 43]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,145.79.212.15,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,2.952819531114783,2.952819531114783,1,1,66,Let's Encrypt,https://onlinewedding.in,"Online Wedding . Home AboutuS Couple Gallerv Ronictration Logi ONLINE WEDDING Home About Couple Gallery_ tion G uecometo GUoun 9eamOedding Create unforgettable memories with our premium wedding services Explore Services Hindu Marriage Muslim Marriage Ha Sikh Marriage Hindu marriage sacred union involvina Muslim marriade (Nikah) is a leda and eliaious Sikh marriage (Anand Karaj) is performed in the families and societv contract presence of the Guru Granth Sahib. Saptapad (Se Steps around the fire Guardian approva Recitation Gurbani Vedic Mantras for blessings Two adult witnesses Familv and communitv participation Active family participation Mehr mandatory gift Seven rounds (Laavaan) around Gumi Granth Sahib Christian Marriage Other Religions Social Perspective Christian weddings focus spiritual and mora Marriage ceremonies vary across different Marriage symbolizes joining families commitment culture and religions_ responsibilities and social roles Priest officiation Familv participation Mutual respect Scripture reading Unique rituals blessings Strengthening family bonds Exchande Of vowS Celebration union Social responsibilitv Introduction The process starts when the aroom's familv approaches the bride's familv Meeting Compatibility The couple meets understand eacl other's personality and life goals_ 6 Engagement Planning Families finalize dates and oraanize the weddina rituals Hindu Muslim Sikh Christian Saptapad Vedic Mantras Familv Nikah; Guardian; Mehr; Witnesses Anand Kara with Guru Granth Church wedding with vows and Participation Sahib pravers Other Other ligions with unique rituals English Hindi Urdu Benqali This an online wedding platform that helps people find suitable partners Success Registered Happy Clients Reviews Thank you being a part of our special day: VOuL presence love and support made the celebration memorable meaninaiul_ and joyful, filling our hearts with gratitude and happiness forever_ Online Wedding Office Location OChakaushan Bazar Vaishali Bihar Pin Code 844503 Contact Us Chakaushan Bazar; Vaishali; Pin Code 844503 Onlineweddina09112025amail com 7261864047 9199969562 8292651933 8952368639 2025 Online Wedding AII Rights Reserved Designed with PARANGAT Technology Login Bihar;",1788.320852671479,"[[249, 241, 213], [49, 39, 60], [98, 163, 220]]",-1.0,c4c01bba6eec913b,-1,True,https://onlinewedding.in/favicon.ico,-1,,[]
State Bank of India (SBI),sbicard.com,103.224.212.216,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.238901256602631,3.238901256602631,1,1,59,Let's Encrypt,https://sbicrypto.pro,Buy this domain sbicrypto-pro Related Searches: CRYPTOCURRENCY TRADING SOFTWARE PERSONALIZED INVESTMENT SOLUTIONS CRYPTOCURRENCY TRADING SITES CRYPTOCURRENCY TRADING PLATFORM BLOCKCHAIN INVESTMENT SOLUTIONS Privacy polic},1308.2520351881024,"[[25, 32, 56], [190, 191, 191], [243, 146, 1]]",-1.0,cce19392b3ecb0ac,-1,True,https://sbicrypto.pro/favicon.ico,-1,,[]
Bank of Baroda (BoB),bankofbaroda.in,15.197.225.128,29,1,False,4,0,2,0,0,0,0,0,0,0,21,0,False,0,0,0.0,0,False,False,0,False,False,False,3.558518613048906,3.558518613048906,0,0,-1,,http://banktobankrouting.com,"Social Links, and Site Search: Arkacia.com Search Home Secure Blockchain Routing About Crypto Currency Security Contact Us Al & Agents Differentiate Your Business Unified DataOps There are tremendous benefits to Blockchain technologies including greater security; natural defense against hackers SetTops com more tracking options; and safer data management: secure network must also secure the endpoints including access to IdentityVerifiers com servers; and how the consumer protects their digital wallet Blockchain make all this happen; and more AiCyberAttacks com Who will stand out ? BuildingManagement Ai SeAirch com Blockchain goes way beyond what you have heard about Bitcoin! We are working on a Patent-Pending invention that could enable Crypto Currency to be as easily spent; in real-world stores; as regular cash; with no need for conversions Grid Electrification & Al This will be based on two Blockchain foundation; and new network of like-minded companies that want to demonstrate and showcase their commitment to new payment technologies; by creating market based on buying and selling services within the network: Developing Markets Arkacia URL's: BankRouting com, SwiftRouting, BlockchainRouting-com (+ more) Arkacia Chats Contactus to learn more Portfolio Concepts Inventions Differentiate Your Businessl For Sale: Premium Domain MusicStreaming com LBN (Late Breaking News) MusicStreaming com 2025 Arkacia Ventures The Arkacia Network: OrganicBeercom Coffees com Make Difference ManMadeClimateChange com SustainableResources com Man Made Climate Change Editor CoPilot TRADEMARK FREE NOTICE Arkacia Ventures (inclusive of all websites) has no knowledge of whether anv content on this page and website violates anv third party intellectual property rights (trademarks; copyrights; Movie Streaming com and5o noj: We will make timelv: commercially reasonable efforts to remove any content or sites reasonably Ev Buses objected to by the Owner of a pre-existing trademark after considering our own rights as well If you have trademark issue; please contoct us and we will work with you to find fair resolution: TeddyBears ai Agent Salesman Copyright 2026 Coming Soonl Ai News Curation Just Wait Movie Streaming-Ai FabricCare ai helps [ things: Blog Blogs",1322.5836102719034,"[[30, 30, 30], [215, 218, 221], [97, 96, 95]]",-1.0,cccce833333371cc,-1,True,http://banktobankrouting.com/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,213.155.116.167,28,1,False,5,1,2,0,0,0,0,0,0,0,20,1,False,0,0,0.0,0,False,False,0,False,False,False,3.7841837197791888,3.7841837197791888,0,0,-1,,http://online-ekspertiz.com,Failed tocapture: online- kspertizcom,157.94922526041665,"[[254, 254, 254], [86, 86, 86], [200, 200, 200]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Bank of Baroda (BoB),bankofbaroda.in,199.59.243.228,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9219280948873623,2.9219280948873623,0,0,-1,,http://bankau.biz,Failed tocapture: bankaubiz,118.05098090277778,"[[254, 254, 254], [45, 45, 45], [118, 118, 118]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
Punjab National Bank (PNB),netpnb.com,185.32.58.133,22,2,False,5,0,2,0,0,0,0,0,0,0,14,0,False,0,1,7.0,7,False,False,0,False,False,False,3.09306920777189,3.09306920777189,1,1,82,Let's Encrypt,http://megamag.net.ru,"CRa3i oThen npoqax KOMnaHMM HoBocTM Hanmwmte HaM Haw anpec Eqe 406.1171/1172 +7(495)967-69-29 000 ""OIITHMA TEKC"" OntoBa: TOproBJA Katanor HaMTM TOBap nonapoyuHbIM naketamm MatepmanaMM Ana ynaKoBKM noqapKoB_ MO3IPABJIAMC) ByMaKHBIH Haker MaTOBoif JAMIHaIHeif 077793 3toT caMt Mcnonbayer taMnbl cookie MetanaHHble. Opononxaa npocMatpMBatb ero cornamzeteci Mcnonb3oBahme HaMM daMnOB cookie M Meranahhbix B COOTBeTCTBMM oJMTMKOM KOHduneHuManbHOcTM NponontMtb IojapoqHbIe IareTBI HOBOFOHHAA Byvara ynaKOBOqHaa 06,eno3upaBMTeJIBHoi KOJJIEKIVAW zeropaTMBHaA B pYJOHax reMaTHKH 70 x 1OOcM, JHcTa pYJOHe KaTaJor IOHapoyHBIX IaKeTOB HoBHHKH ARIHA naKeTbI OIITOM, KopmopaTMBHbIe IareTbI, HOBOFOHHMe nareTBI Bac nphBetctByeT KOMnaHVA OO0 <OnTMMA TEKCwl OO0 <ONTMMA TEKCx AMHaMMYHO paaBBalolaAcA KOMnaHMA o6nacTM nonapouHoM ynaKoBKM Mbl pa4bl npeAJOxMTb BaM LVpOKHM accopTMMeHT nogapoyHbIX nakeToB AekopaTMBHOW 6ymarm nO caMblM BbIFogHbIM Leham: Hawa KoMnaHVA 3aHMMaet yBepeHHble no3MLMM AaHHOM cerMeHte pblHKa npenoctaBnae TonbKo caMb nonynapHble Aw3aVHbl naKeToB, no3BOJAA HaLMM KheHtaM paCMpATb pbIHOK CbblTa yBennyMBaTb CBOHO npubblnb. 3a BpeMA ycneuHoM pabotbl KOMnaHMA OO0 <ONTWMA TEKCx npuobpena OrpoMHbIM Onblt, 4eM CBMAetenbCTBYIOT 6naronapHocTM OT HaLVX napTHepoB B cnyyae ecnm _ Bac BO3HHKIM Bonpocbl npH odopMJeHMM 3aka3a, Bbl Bcerqa Moxete nO3BOHMTb no TenedoHy +7(4951967-69-29 4o6.1171 '1172 MJ HanncaTb MMCbMO Ha gifbags@interteks tu 000 ""OIITMMA TaBHaA KoHTaKTBI TEKC"" CepTnduraTbl OnToBas TOproBJS J06.1171/1172 jeRJapalMM mOzanoyHBIMH nakeraMH H +7(495)967-69-29 MatepHaJaMH JJA YAKOBKH HaIM HapTHepbl mojapKOB MocKBa CtaTbM MocKBa # JepbeHeBCKHif HepeyJOK (oduc) Onjara giftbags@interteks ru JoctaBra TpadMK paboTbI Iu-Iz 8.00 _o 17:00 Bonpoc-OTBet C6-Bc BBIXOZHBe O6pathbim 3BOHOK 2018 2026 [oJMTMka KOHduneHLManbHOCTM megamag netru coznaHMe MHTepHeT Maraauha, Beb-CTYQMA Merarpyn MEC",1627.6648894032921,"[[246, 247, 246], [129, 100, 83], [114, 211, 239]]",-1.0,8f0f0f0f8585b1b5,-1,True,https://megamag.net.ru/favicon.ico,-1,,[]
State Bank of India (SBI),sbi.co.in,217.160.0.202,20,1,False,5,1,2,0,0,0,0,0,0,0,12,1,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,0,0,-1,,http://sbi-lab.info,Failed tocapture: sbi-labinfo,120.01685329861111,"[[254, 254, 254], [41, 41, 41], [135, 135, 135]]",-1.0,83070707070f1fff,-1,True,http://sbi-lab.info/favicon.ico,-1,,[]
